"Gene.ID"	"Symbol"	"Homologs"	"Description"	"Category"	"Score"	"Evidence"	"Notes"	"adipose.tissue"	"adrenal.gland"	"appendix"	"bone.marrow"	"breast"	"cerebral.cortex"	"cervix..uterine"	"colon"	"duodenum"	"endometrium"	"epididymis"	"esophagus"	"fallopian.tube"	"gallbladder"	"heart.muscle"	"kidney"	"liver"	"lung"	"lymph.node"	"ovary"	"pancreas"	"parathyroid.gland"	"placenta"	"prostate"	"rectum"	"salivary.gland"	"seminal.vesicle"	"skeletal.muscle"	"skin"	"small.intestine"	"smooth.muscle"	"spleen"	"stomach"	"testis"	"thyroid.gland"	"tonsil"	"urinary.bladder"	"OMIM_ID"	"Dis_description"	"DomRec"	"WashU"	"DisCol"	"DomCol"	"GO_enzyme"	"pLI"
"ENSG00000151640"	"DPYSL4"	"ENSG00000151640 ENSDARG00000103490 ENSMUSG00000025478 ENSRNOG00000027582 "	"dihydropyrimidinase-like 4"	"Predicted mitochondrial"	0.948553754	"PMID16615898_Sum: 1 | MS_Brain_Sum: 1 | MTS_Mean: 0.38598125 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | Comm_Mito_Ratio: 0.278 | "	""	0.4	2.7	0.9	0.1	0.4	30.1	0.7	0.3	0.1	5.4	0.9	0.3	0.4	1.1	6.7	0	0	0.5	0.4	1.5	0.1	0	0.3	3.1	0	0.1	2.6	0.3	0.5	0.2	1.6	1.5	0.5	6.8	0	0.2	0.4	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	5.85788198919438e-06
"ENSG00000151704"	"KCNJ1"	"ENSG00000151704 ENSDARG00000002666 ENSMUSG00000041248 ENSRNOG00000059005 "	"potassium channel, inwardly rectifying subfamily J, member 1"	"Known mitochondrial"	0.366921053	"MTS_Mean: 0.79016875 | compartments_knowledge_difference: -1.8 | Comm_Mito_Ratio: 0.2 | "	"Literature; PMID:22811560"	0.1	0	0.1	0.1	0.1	0.6	0	0.1	0	0	1.7	0.1	0	0	0	209	0	0.1	0.2	0	0	0	0.1	0.1	0	0	1.4	0	1.2	0	0	0.1	0.1	0.1	0.9	0.3	0	"241200"	"Bartter syndrome, type 2"	"R"	NA	"black"	"green"	NA	0.001702478576957
"ENSG00000151726"	"ACSL1"	"ENSG00000151726 ENSDARG00000030514 ENSMUSG00000018796 ENSRNOG00000010633 "	"acyl-CoA synthetase long-chain family member 1"	"Known mitochondrial"	0.999988552	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 3 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID11840540_liver_0: 1 | PMID15507458_liver_0: 1 | PMID16615898_Sum: 5 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 2 | PMID17000643_Sum: 2 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21672642_liver_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 10 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 6 | MTS_Mean: 0.1213875 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.867 | "	"Metabolic model; Literature; PMID:22022213"	820.6	55.3	136.8	226.6	181.8	35.6	54.7	24.2	33.1	36.8	94.6	60.5	19.8	57.4	56.9	226	664.6	92.7	22.9	12.4	10.1	57.2	41.2	151.1	18	33.6	40.2	77.2	154.7	14.7	59.5	52.4	36.8	67.1	85.1	23.1	34	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.0918373313295172
"ENSG00000151729"	"SLC25A4"	"ENSG00000151729 ENSDARG00000027355 ENSMUSG00000031633 ENSRNOG00000010830 "	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4"	"Known mitochondrial"	0.999999958	"PMID12592411_heart_0: 1 | PMID15253431_Sum: 2 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 5 | PMID16615899_liver_0: 1 | PMID16674101_Sum: 2 | PMID17000643_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 2 | MS_Heart_Sum: 8 | MTS_Mean: 0.0776125 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 1.2 | Comm_Mito_Ratio: 0.857 | "	"Metabolic model"	4.1	7	2.2	0.2	4.8	38.2	3.8	4.7	3.1	5.4	5	11	7.4	6	119	10.3	3.1	5.1	1.8	5.3	0.7	9.6	2.6	14.2	4.6	2.6	17.4	66.2	2.3	4	11.6	2.7	5.9	6.8	8.6	1.5	4.7	"615418,609283"	"Mitochondrial DNA depletion syndrome 12 (cardiomyopathic type); Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant, 2"	"B"	"MitoDis"	"black"	"white"	NA	0.483364232516032
"ENSG00000151806"	"GUF1"	"ENSG00000151806 ENSDARG00000029088 ENSMUSG00000029208 ENSRNOG00000002207 SPAC1B3.04c YLR289W "	"GUF1 homolog, GTPase"	"Known mitochondrial"	1	"PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.7845625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.6 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 1 | "	"Characterised; APEX; PMID:23371551"	5.8	4.7	5.3	4.1	6.8	13.5	5.5	5.9	4.8	8.4	4.9	5.4	7.2	4.5	4.3	7.9	3.7	5	5.8	6.2	0.5	9.2	5.5	8	7	1.3	5.4	5.6	4.5	7.2	5.9	7	7.5	11.3	9.2	4.6	4.2	"617065"	"Epileptic encephalopathy, early infantile, 40"	"R"	NA	"black"	"green"	"catalytic activity"	2.3678005877753e-11
"ENSG00000152234"	"ATP5A1"	"ENSG00000152234 ENSDARG00000010149 ENSMUSG00000025428 SPAC14C4.14 YBL099W "	"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle"	"Known mitochondrial"	0.999989455	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 2 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12210211_Sum: 1 | PMID12601808_placenta_0: 1 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID12865426_liver_0: 1 | PMID15501831_Sum: 2 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16120276_neuroblastoma_cell_line_SH.SY5Y_0: 1 | PMID16520066_articular_chondrocytes_0: 1 | PMID16615898_Sum: 6 | PMID16615899_liver_0: 1 | PMID18232058_liver_0: 1 | PMID21189371_mammary_gland_0: 1 | PMID21360670_skeletal_muscle_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | MS_Placenta_Sum: 3 | MS_Brain_Sum: 7 | MS_Skeletal_Muscle_Sum: 3 | MS_Liver_Sum: 6 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 8 | MTS_Mean: 0.74300625 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 0.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 1 | "	"Characterised; Metabolic model; "	275.2	439.2	244.9	129	320	358.5	294.1	417.8	454.4	258.9	269.3	323.8	362.5	230.6	841.3	758.8	226.4	240.3	257.4	259	55	853	286.9	346.6	466.4	134.5	368.6	559.3	247.9	375.5	335.6	225.6	280.6	310.6	435.2	317	289.7	"616045,615228"	"Combined oxidative phosphorylation deficiency 22; Mitochondrial complex V (ATP synthase) deficiency, nuclear type 4"	"R"	"MitoDis"	"black"	"green"	"catalytic activity"	0.998862483879488
"ENSG00000152256"	"PDK1"	"ENSG00000152256 ENSDARG00000013128 ENSMUSG00000006494 ENSRNOG00000001517 "	"pyruvate dehydrogenase kinase, isozyme 1"	"Known mitochondrial"	1	"PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 3 | PMID26450961_Sum: 14 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 6 | MS_Skeletal_Muscle_Sum: 1 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.931975 | compartments_knowledge_difference: 2.0 | Comm_Mito_Ratio: 0.962 | "	"Characterised"	8.3	21.4	15.7	10.2	12.5	7.7	6.2	16.7	17	6.6	3.8	9.4	5.3	9.4	18.6	5	3.8	6.3	15.3	5.7	1.4	5.3	8.9	7.7	15.4	4	6.9	3.1	13	10.2	6.5	13.6	12.6	22.3	6.5	18.4	18.7	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.00465668929433836
"ENSG00000152620"	"NADK2"	"ENSG00000152620 ENSDARG00000007181 ENSMUSG00000022253 ENSRNOG00000054157 "	"NAD kinase 2, mitochondrial"	"Known mitochondrial"	1	"PMID14651853_Sum: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | PMID16615898_Sum: 2 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 4 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.5539875 | hela_subcell_location_Mitochondrion: 1 | compartments_knowledge_difference: 2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 0.8 | "	"Characterised; APEX; PMID:23371551"	15.3	23.6	13.2	7.1	19.4	52.2	21.6	14.3	17.3	22	9.7	12.1	21.4	19.7	13.6	25.3	173.1	13.2	11.9	24.6	5.9	16	24.8	30.3	15.7	5.4	23.8	10.6	8.3	14.6	21.2	12.4	14.6	33.3	29.3	11.3	18.1	"616034"	"2,4-dienoyl-CoA reductase deficiency"	"R"	NA	"black"	"green"	"catalytic activity"	0.90764788651388
"ENSG00000152661"	"GJA1"	"ENSG00000152661 ENSDARG00000041799 ENSMUSG00000050953 ENSRNOG00000000805 "	"gap junction protein, alpha 1, 43kDa"	"Known mitochondrial"	0.819823291	"PMID17519225_T_leukemia_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID16615898_Sum: 3 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.02714375 | compartments_knowledge_difference: -0.4 | Comm_Mito_Ratio: 0.125 | "	"Literature; PMID: 15919068, PMID: 17107662"	88.3	373	35.2	0.5	76.8	315.6	406.9	17.7	19.1	169.8	12.8	84.3	53.5	161.7	108.9	15.8	5.5	102.8	24.7	53.9	4.1	639.4	415.3	136.7	22.6	9.2	206.7	3.6	470.1	22.1	163.8	5.9	14.2	70.8	286.6	33.2	81.2	"600309,218400,133200,241550,164200,257850,104100,186100"	"Atrioventricular septal defect 3; Craniometaphyseal dysplasia, autosomal recessive; Erythrokeratodermia variabilis et progressiva; Hypoplastic left heart syndrome 1; Oculodentodigital dysplasia; Oculodentodigital dysplasia, autosomal recessive; Palmoplantar keratoderma with congenital alopecia; Syndactyly, type III"	"B"	NA	"black"	"white"	NA	0.215546849622465
"ENSG00000152763"	"WDR78"	"ENSG00000152763 ENSDARG00000044400 ENSMUSG00000035126 ENSRNOG00000006999 "	"WD repeat domain 78"	"Predicted mitochondrial"	0.818909497	"MTS_Mean: 0.634175 | "	""	1.5	2.1	0.7	0	3.5	1.7	5.9	5.4	0.7	4.8	5.6	0.5	43.2	3.9	0.7	6.7	0.5	6.2	1.1	3.5	0.2	9.7	2.9	2.8	4.3	0.4	2.6	0.1	1.1	0.4	1.8	1.1	0.7	62.6	9.5	0.6	1.2	NA	NA	NA	NA	"white"	"white"	NA	7.87925768320976e-11
"ENSG00000152904"	"GGPS1"	"ENSG00000152904 ENSDARG00000023627 ENSMUSG00000021302 ENSRNOG00000016767 YPL069C "	"geranylgeranyl diphosphate synthase 1"	"Predicted mitochondrial"	0.892018477	"MTS_Mean: 0.214675 | YeastMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | Comm_Mito_Ratio: 0.571 | "	""	27.4	31.6	24.4	5.8	45.2	33.5	38.4	22.1	22.9	42.3	36.9	25.2	35.1	34.1	15.9	30	11.3	31.4	27.3	31.5	3.4	31	29.8	51.6	28.4	13.7	28.5	10.6	25.5	25.3	39.5	30.4	20.1	89.7	48.2	22.1	29.8	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.666629559092989
"ENSG00000153291"	"SLC25A27"	"ENSG00000153291 ENSDARG00000042873 ENSMUSG00000023912 ENSRNOG00000010592 "	"solute carrier family 25, member 27"	"Known mitochondrial"	0.866839416	"PMID26450961_Sum: 4 | MS_Brain_Sum: 3 | MTS_Mean: 0.058025 | compartments_knowledge_difference: 1 | "	"Characterised"	21.9	26.8	8.3	0.9	32.4	63.3	11.5	11.3	6.9	65.9	83.8	11.3	30.4	31.4	10.1	12.7	8.8	21.2	6.9	66.1	2.3	55.5	4.4	62.3	17.5	9.2	32.8	6.1	48.6	8.8	33.9	12.6	9.3	34.3	50.9	4.7	9.4	NA	NA	NA	NA	"white"	"white"	NA	0.160724478287132
"ENSG00000153574"	"RPIA"	"ENSG00000153574 ENSDARG00000056640 ENSMUSG00000053604 ENSRNOG00000005576 SPAC144.12 YOR095C "	"ribose 5-phosphate isomerase A"	"Known mitochondrial"	0.875748007	"PMID18348319_heart_0: 1 | PMID26450961_Sum: 1 | MS_Placenta_Sum: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.3995 | HPA_NonMitochondria: 1 | Comm_Mito_Ratio: 0.2 | "	"Metabolic model; APEX; PMID:23371551"	16.4	13.2	26.5	54.3	15.2	6.6	19.6	22.4	22.3	21.4	11.1	19.1	22.7	18.1	7.9	8.4	3.4	17.8	32.1	16.5	3.1	9.6	47.1	13.4	25.1	5.1	11	10.2	9.8	20.8	17.8	26.3	17.2	17.4	15.3	29.9	15	"608611"	"Ribose 5-phosphate isomerase deficiency"	"R"	NA	"black"	"green"	NA	0.00590911291307371
"ENSG00000153820"	"SPHKAP"	"ENSG00000153820 ENSDARG00000017429 ENSMUSG00000026163 ENSRNOG00000016388 "	"SPHK1 interactor, AKAP domain containing"	"Known mitochondrial"	0.228478605	"PMID23956156_INS.1Beta_cell_line__0: 1 | MTS_Mean: 0.049225 | compartments_knowledge_difference: -0.8 | Comm_Mito_Ratio: 0.167 | "	"Literature; PMID: 22084075"	0	0.2	0	0	0.9	19.5	0.1	0	0	0	0	0	0	0	20.3	0	0	0.2	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.5	0	0	0	NA	NA	NA	NA	"white"	"white"	NA	0.233358014706211
"ENSG00000153982"	"GDPD1"	"ENSG00000153982 ENSDARG00000017261 ENSMUSG00000061666 ENSRNOG00000060561 "	"glycerophosphodiester phosphodiesterase domain containing 1"	"Predicted mitochondrial"	0.915116257	"PMID17705834_embryonic_stem_cell_line_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 4 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 3 | MTS_Mean: 0.29598125 | "	""	1.2	3.4	2	1.3	3.3	28	2.6	3	8.9	3.5	1.6	1.3	3.9	4.7	1.2	3.3	0.7	5.1	1.8	2.2	0.3	17.5	3.2	5	2.6	1.4	3	0.7	2.7	7.2	3.1	3.2	7.9	19.9	6.9	1.5	3.3	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.00337916957867071
"ENSG00000154079"	"SDHAF4"	"ENSG00000154079 ENSDARG00000039390 ENSMUSG00000026154 ENSRNOG00000028087 "	"succinate dehydrogenase complex assembly factor 4"	"Known mitochondrial"	0.999996572	"PMID26450961_Sum: 2 | MTS_Mean: 0.820725 | HPA_Mitochondria: 1 | HPA_NonMitochondria: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.6 | "	"Characterised"	10.7	12.5	6.1	3	11.8	16.8	7.7	6.6	5.5	10.1	11.8	7.2	17.2	6.7	7.5	10.5	3.8	7.9	7.2	7.6	1.3	10.6	10	11.2	7.9	2.9	7.8	8.3	8	6.1	6.5	6.8	5.7	7.9	12.7	5.1	6.7	NA	NA	NA	NA	"white"	"white"	NA	0.0300229381181541
"ENSG00000154174"	"TOMM70A"	"ENSG00000154174 ENSDARG00000029639 ENSMUSG00000022752 ENSRNOG00000001640 "	"translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)"	"Known mitochondrial"	0.99999999	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID24708184_Sum: 4 | PMID15501831_Sum: 1 | PMID15598749_T_leukemia_cell_line_0: 1 | PMID16615898_Sum: 3 | PMID17000643_Sum: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Brain_Sum: 5 | MS_Liver_Sum: 2 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.079575 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | YeastMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1.0 | Comm_Mito_Ratio: 1 | "	"Characterised"	30.9	28.2	25.2	9.7	37.4	52.9	28.4	26.2	28.1	38.4	25.8	29.7	31.4	23.5	25.1	36.2	29.6	22.3	24.1	35.3	5.2	43.3	31	39.9	31.6	8.8	35.4	21.6	21.9	25.4	36.6	25	18.9	33.8	47.2	23.2	27.1	NA	NA	NA	NA	"white"	"white"	NA	0.998235566053271
"ENSG00000154229"	"PRKCA"	"ENSG00000154229 ENSDARG00000039241 ENSMUSG00000050965 ENSRNOG00000003491 "	"protein kinase C, alpha"	"Predicted mitochondrial"	0.802591537	"PMID26450961_Sum: 6 | PMID16615898_Sum: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 4 | MTS_Mean: 0.10665625 | HPA_NonMitochondria: 1 | HPA_Cytoplasm: 1 | Comm_Mito_Ratio: 0.406 | "	""	3.3	20.4	9.6	1.1	2.4	45.1	7.6	8.3	12.6	19.5	5.9	3.7	7.3	12.2	2.7	14.3	2.6	6.9	5.9	19.7	0.8	1.3	7.2	21.6	9.8	0.9	24	2	3.2	12.1	16	9.3	5	5.1	5.4	4.4	9.3	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.952135908118796
"ENSG00000154237"	"LRRK1"	"ENSG00000154237 ENSDARG00000007398 ENSMUSG00000015133 ENSRNOG00000012730 "	"leucine-rich repeat kinase 1"	"Predicted mitochondrial"	0.906222057	"MTS_Mean: 0.03989375 | HPA_Mitochondria: 1 | HPA_Cytoplasm: 1 | compartments_knowledge_difference: 0.8 | Comm_Mito_Ratio: 0.167 | "	""	2.1	0.5	8.6	3.1	1.1	2.8	5.4	5.2	2	3.7	0.7	1.6	6.9	3.6	0.8	0.1	0.1	3.3	12.7	3.5	0.4	2.4	4	5.6	4.1	1.3	5.5	0	4	2.3	5	7.8	1.9	6.4	1.6	8.4	6	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	1.5909507477274e-05
"ENSG00000154258"	"ABCA9"	"ENSG00000154258 ENSMUSG00000041797 ENSRNOG00000059326 "	"ATP-binding cassette, sub-family A (ABC1), member 9"	"Predicted mitochondrial"	0.991634152	"PMID26450961_Sum: 2 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 1 | MTS_Mean: 0.4161375 | MammalMitoEvidenceGFP: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1 | "	""	22	6.7	2.7	3.7	18.2	3.5	4.8	4	2.1	19.2	12.1	3.9	15.7	12.9	8.2	3.1	5.4	9.9	3.4	33.3	0.7	3.7	2.5	3.1	5.4	2.7	4.3	3	7.2	3.7	10.5	3.4	2.5	10.7	5.9	1.6	7.4	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	1.27777342298461e-26
"ENSG00000154518"	"ATP5G3"	"ENSG00000154518 ENSDARG00000017775 ENSMUSG00000018770 ENSRNOG00000001596 "	"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9)"	"Known mitochondrial"	0.999999996	"PMID15253431_Sum: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | MS_Heart_Sum: 1 | MTS_Mean: 0.945875 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 2.6 | Comm_Mito_Ratio: 1 | "	"Characterised; Metabolic model; "	182.7	170.9	178.7	87.2	140.3	167.1	131.5	313.8	387.2	146.8	150.4	177.8	143.6	117.8	525.2	396	188.9	113.1	145.7	93.6	17.2	328.8	143.7	166.5	347.1	80.7	156.1	268.6	88.4	329.5	172.8	103	171.3	84.5	169.6	164.1	142.6	NA	NA	NA	NA	"white"	"white"	NA	0.538092564469556
"ENSG00000154719"	"MRPL39"	"ENSG00000154719 ENSDARG00000041570 ENSMUSG00000022889 ENSRNOG00000047563 "	"mitochondrial ribosomal protein L39"	"Known mitochondrial"	1	"PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 13 | PMID12652598_neuroblastoma_cell_line_IMR.32_0: 1 | PMID15501831_Sum: 1 | PMID21189371_mammary_gland_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 5 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 1 | MS_Kidney_Sum: 1 | MS_Heart_Sum: 2 | MTS_Mean: 0.89136875 | hela_subcell_location_Mitochondrion: 1 | Rickettsia_Homolog: 1 | compartments_knowledge_difference: 1.2 | Cluh_Enrichment: 1 | Comm_Mito_Ratio: 1 | "	"Characterised; APEX; PMID:23371551"	24.9	43.3	26.3	13.6	32.1	23.5	23.1	28.3	25.7	28.8	48.2	26.1	31.4	20.4	31.1	40.1	27.1	22	39	20.7	5.1	67.4	35.8	30.8	34.9	9.2	24	20	23.2	25.2	30.7	23.8	20.2	94.1	32.2	33.9	21.6	NA	NA	NA	NA	"white"	"white"	NA	0.000718691512555642
"ENSG00000154723"	"ATP5J"	"ENSG00000154723 ENSDARG00000014313 ENSMUSG00000022890 ENSRNOG00000001551 "	"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F6"	"Known mitochondrial"	1	"PMID12592411_heart_0: 1 | PMID14651853_Sum: 4 | PMID15253431_Sum: 1 | PMID16415296_unknown_0: 1 | PMID17519225_T_leukemia_cell_line_0: 1 | PMID17705834_embryonic_stem_cell_line_0: 1 | PMID18348319_heart_0: 1 | PMID19567276_skeletal_muscle_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 14 | PMID12865426_liver_0: 1 | PMID15986334_immortalized_lymphoblastoid_cell_line_0: 1 | PMID16615898_Sum: 3 | PMID16615899_liver_0: 1 | PMID17000643_Sum: 2 | PMID21189371_mammary_gland_0: 1 | PMID23971408_neuroblastoma_.SH.SY5Y._cell_line_0: 1 | PMID26217684_brain_0: 1 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 8 | MS_Skeletal_Muscle_Sum: 2 | MS_Liver_Sum: 7 | MS_Kidney_Sum: 3 | MS_Heart_Sum: 6 | MTS_Mean: 0.9731125 | hela_subcell_location_Mitochondrion: 1 | HPA_Mitochondria: 1 | compartments_knowledge_difference: 3 | Comm_Mito_Ratio: 0.923 | "	"Characterised; Metabolic model; "	243.3	300.2	155.5	87.8	204.4	219.5	187.2	261.3	235.4	174.8	340.1	211.4	166.1	155.3	542.4	395	302.1	132.4	149.2	129.2	32.1	243.4	196.7	226.5	272.9	76.9	251.9	340.4	97.3	231.8	217.1	117.5	152.2	197.7	213.5	154.1	150.1	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	0.100188831785232
"ENSG00000154814"	"OXNAD1"	"ENSG00000154814 ENSDARG00000062664 ENSMUSG00000021906 ENSRNOG00000019760 "	"oxidoreductase NAD-binding domain containing 1"	"Known mitochondrial"	0.999999999	"PMID17705834_embryonic_stem_cell_line_0: 1 | PMID23956156_INS.1Beta_cell_line__0: 1 | PMID18348319_heart_0: 1 | PMID19700791_liver_0: 1 | PMID24708184_Sum: 4 | PMID26450961_Sum: 10 | MS_Placenta_Sum: 1 | MS_Brain_Sum: 3 | MS_Liver_Sum: 2 | MS_Heart_Sum: 2 | MTS_Mean: 0.6516375 | hela_subcell_location_Mitochondrion: 1 | HPA_NonMitochondria: 1 | MammalMitoEvidenceGFP: 1 | compartments_knowledge_difference: 1 | Comm_Mito_Ratio: 0.357 | "	"APEX; PMID:23371551"	6.3	5.2	15.4	5.8	5.9	5.8	3.6	8.5	12.6	5	3.2	6	5.5	7.9	5.8	9.2	8.7	6.3	19.9	3.4	0.5	6.9	5.2	4.5	8.1	2	3.6	5.2	3.8	15.8	4.1	10	6.4	8.3	9.5	11.9	5.8	NA	NA	NA	NA	"white"	"white"	"catalytic activity"	2.37384753438508e-05
