Protein	Gene.ID	Gene	Status	CAFA
5041	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5042	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5043	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5044	Q9NZB8	ENSG00000124615	MOCS1	Known mitochondrial	Da
5045	Q9NZE8	ENSG00000132313	MRPL35	Known mitochondrial	Da
5046	Q9NZE8	ENSG00000132313	MRPL35	Known mitochondrial	Da
5047	Q9NZJ6	ENSG00000132423	COQ3	Known mitochondrial	Da
5048	Q9NZJ7	ENSG00000137409	MTCH1	Known mitochondrial	Da
5049	Q9NZJ7	ENSG00000137409	MTCH1	Known mitochondrial	Da
5050	Q9NZJ7	ENSG00000137409	MTCH1	Known mitochondrial	Da
5051	Q9P015	ENSG00000137547	MRPL15	Known mitochondrial	Da
5052	Q9P032	ENSG00000123545	NDUFAF4	Known mitochondrial	Da
5053	Q9P0J0	ENSG00000186010	NDUFA13	Known mitochondrial	Da
5054	Q9P0J0	ENSG00000186010	NDUFA13	Known mitochondrial	Da
5055	Q9P0J1	ENSG00000164951	PDP1	Known mitochondrial	Da
5056	Q9P0J1	ENSG00000164951	PDP1	Known mitochondrial	Da
5057	Q9P0J6	ENSG00000171421	MRPL36	Known mitochondrial	Da
5058	Q9P0K7	ENSG00000039560	RAI14	Predicted mitochondrial	Da
5059	Q9P0K7	ENSG00000039560	RAI14	Predicted mitochondrial	Da
5060	Q9P0K7	ENSG00000039560	RAI14	Predicted mitochondrial	Da
5061	Q9P0K7	ENSG00000039560	RAI14	Predicted mitochondrial	Da
5062	Q9P0M9	ENSG00000108826	MRPL27	Known mitochondrial	Da
5063	Q9P0P8	ENSG00000130349	C6orf203	Predicted mitochondrial	Da
5066	Q9P0U1	ENSG00000196683	TOMM7	Known mitochondrial	Da
5069	Q9P2J9	ENSG00000172840	PDP2	Known mitochondrial	Da
5072	Q9P2R7	ENSG00000136143	SUCLA2	Known mitochondrial	Da
5073	Q9P2R7	ENSG00000136143	SUCLA2	Known mitochondrial	Da
5074	Q9UBQ7	ENSG00000137106	GRHPR	Known mitochondrial	Da
5075	Q9UBQ7	ENSG00000137106	GRHPR	Known mitochondrial	Da
5076	Q9UBX3	ENSG00000183048	SLC25A10	Known mitochondrial	Da
5077	Q9UBX3	ENSG00000183048	SLC25A10	Known mitochondrial	Da
5078	Q9UBZ4	ENSG00000169188	APEX2	Known mitochondrial	Da
5079	Q9UDR5	ENSG00000008311	AASS	Known mitochondrial	Da
5080	Q9UDW1	ENSG00000184076	UQCR10	Known mitochondrial	Da
5081	Q9UDW1	ENSG00000184076	UQCR10	Known mitochondrial	Da
5082	Q9UDX5	ENSG00000242114	MTFP1	Known mitochondrial	Da
5083	Q9UDX5	ENSG00000242114	MTFP1	Known mitochondrial	Da
5085	Q9UFN0	ENSG00000136783	NIPSNAP3A	Known mitochondrial	Da
5086	Q9UG56	ENSG00000241878	PISD	Known mitochondrial	Da
5087	Q9UG56	ENSG00000241878	PISD	Known mitochondrial	Da
5088	Q9UG63	ENSG00000033050	ABCF2	Predicted mitochondrial	Da
5089	Q9UG63	ENSG00000033050	ABCF2	Predicted mitochondrial	Da
5090	Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial	Da
5091	Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial	Da
5092	Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial	Da
5093	Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial	Da
5094	Q9UGM6	ENSG00000116874	WARS2	Known mitochondrial	Da
5095	Q9UGM6	ENSG00000116874	WARS2	Known mitochondrial	Da
5097	Q9UH92	ENSG00000108788	MLX	Known mitochondrial	Da
5098	Q9UH92	ENSG00000108788	MLX	Known mitochondrial	Da
5099	Q9UH92	ENSG00000108788	MLX	Known mitochondrial	Da
5100	Q9UHK6	ENSG00000242110	AMACR	Known mitochondrial	Da
5101	Q9UHK6	ENSG00000242110	AMACR	Known mitochondrial	Da
5102	Q9UHK6	ENSG00000242110	AMACR	Known mitochondrial	Da
5103	Q9UHK6	ENSG00000242110	AMACR	Known mitochondrial	Da
5104	Q9UHN1	ENSG00000256525	POLG2	Known mitochondrial	Da
5105	Q9UHQ9	ENSG00000159348	CYB5R1	Predicted mitochondrial	Da
5106	Q9UI09	ENSG00000184752	NDUFA12	Known mitochondrial	Da
5107	Q9UI09	ENSG00000184752	NDUFA12	Known mitochondrial	Da
5110	Q9UI32	ENSG00000135423	GLS2	Known mitochondrial	Da
5111	Q9UI32	ENSG00000135423	GLS2	Known mitochondrial	Da
5112	Q9UI43	ENSG00000122687	MRM2	Known mitochondrial	Da
5113	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5114	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5115	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5116	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5117	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5118	Q9UIF7	ENSG00000132781	MUTYH	Predicted mitochondrial	Da
5119	Q9UII2	ENSG00000130770	ATPIF1	Known mitochondrial	Da
5120	Q9UII2	ENSG00000130770	ATPIF1	Known mitochondrial	Da
5121	Q9UII2	ENSG00000130770	ATPIF1	Known mitochondrial	Da
5125	Q9UJ68	ENSG00000175806	MSRA	Known mitochondrial	Da
5126	Q9UJ68	ENSG00000175806	MSRA	Known mitochondrial	Da
5127	Q9UJ68	ENSG00000175806	MSRA	Known mitochondrial	Da
5128	Q9UJ68	ENSG00000175806	MSRA	Known mitochondrial	Da
5129	Q9UJ68	ENSG00000175806	MSRA	Known mitochondrial	Da
5131	Q9UJA2	ENSG00000088766	CRLS1	Known mitochondrial	Da
5132	Q9UJA2	ENSG00000088766	CRLS1	Known mitochondrial	Da
5133	Q9UJD0	ENSG00000117016	RIMS3	Predicted mitochondrial	Da
5134	Q9UJD0	ENSG00000117016	RIMS3	Predicted mitochondrial	Da
5135	Q9UJS0	ENSG00000004864	SLC25A13	Known mitochondrial	Da
5136	Q9UJS0	ENSG00000004864	SLC25A13	Known mitochondrial	Da
5137	Q9UJZ1	ENSG00000165283	STOML2	Known mitochondrial	Da
5138	Q9UJZ1	ENSG00000165283	STOML2	Known mitochondrial	Da
5139	Q9UK32	ENSG00000072133	RPS6KA6	Predicted mitochondrial	Da
5140	Q9UK32	ENSG00000072133	RPS6KA6	Predicted mitochondrial	Da
5141	Q9UKA2	ENSG00000112234	FBXL4	Known mitochondrial	Da
5142	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5143	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5144	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5145	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5146	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5147	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5148	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5149	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5150	Q9UKU0	ENSG00000164398	ACSL6	Predicted mitochondrial	Da
5151	Q9UKU7	ENSG00000151498	ACAD8	Known mitochondrial	Da
5152	Q9UKU7	ENSG00000151498	ACAD8	Known mitochondrial	Da
5153	Q9UKU7	ENSG00000151498	ACAD8	Known mitochondrial	Da
5155	Q9UL12	ENSG00000123453	SARDH	Known mitochondrial	Da
5156	Q9UL12	ENSG00000123453	SARDH	Known mitochondrial	Da
5157	Q9UL15	ENSG00000166170	BAG5	Known mitochondrial	Da
5158	Q9UL15	ENSG00000166170	BAG5	Known mitochondrial	Da
5159	Q9ULC5	ENSG00000197142	ACSL5	Predicted mitochondrial	Da
5160	Q9ULC5	ENSG00000197142	ACSL5	Predicted mitochondrial	Da
5161	Q9ULC5	ENSG00000197142	ACSL5	Predicted mitochondrial	Da
5162	Q9ULC8	ENSG00000099904	ZDHHC8	Known mitochondrial	Da
5163	Q9ULC8	ENSG00000099904	ZDHHC8	Known mitochondrial	Da
5164	Q9ULC8	ENSG00000099904	ZDHHC8	Known mitochondrial	Da
5168	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5169	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5170	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5171	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5172	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5173	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5174	Q9ULD2	ENSG00000129422	MTUS1	Known mitochondrial	Da
5177	Q9ULZ3	ENSG00000103490	PYCARD	Known mitochondrial	Da
5178	Q9ULZ3	ENSG00000103490	PYCARD	Known mitochondrial	Da
5179	Q9ULZ3	ENSG00000103490	PYCARD	Known mitochondrial	Da
5180	Q9UMS0	ENSG00000169599	NFU1	Known mitochondrial	Da
5181	Q9UMS0	ENSG00000169599	NFU1	Known mitochondrial	Da
5182	Q9UMS0	ENSG00000169599	NFU1	Known mitochondrial	Da
5183	Q9UMY1	ENSG00000225921	NOL7	Predicted mitochondrial	Da
5184	Q9UMY1	ENSG00000225921	NOL7	Predicted mitochondrial	Da
5185	Q9UNQ0	ENSG00000118777	ABCG2	Known mitochondrial	Da
5186	Q9UNQ0	ENSG00000118777	ABCG2	Known mitochondrial	Da
5187	Q9UQ16	ENSG00000197959	DNM3	Predicted mitochondrial	Da
5188	Q9UQ16	ENSG00000197959	DNM3	Predicted mitochondrial	Da
5189	Q9UQ16	ENSG00000197959	DNM3	Predicted mitochondrial	Da
5190	Q9UQ16	ENSG00000197959	DNM3	Predicted mitochondrial	Da
5191	Q9UQ16	ENSG00000197959	DNM3	Predicted mitochondrial	Da
5192	Q9UQ90	ENSG00000197912	SPG7	Known mitochondrial	Da
5193	Q9UQ90	ENSG00000197912	SPG7	Known mitochondrial	Da
5194	Q9Y230	ENSG00000183207	RUVBL2	Known mitochondrial	Da
5195	Q9Y230	ENSG00000183207	RUVBL2	Known mitochondrial	Da
5196	Q9Y234	ENSG00000144182	LIPT1	Known mitochondrial	Da
5197	Q9Y237	ENSG00000102309	PIN4	Known mitochondrial	Da
5198	Q9Y237	ENSG00000102309	PIN4	Known mitochondrial	Da
5199	Q9Y237	ENSG00000102309	PIN4	Known mitochondrial	Da
5200	Q9Y241	ENSG00000181061	HIGD1A	Known mitochondrial	Da
5201	Q9Y241	ENSG00000181061	HIGD1A	Known mitochondrial	Da
5202	Q9Y255	ENSG00000169230	PRELID1	Known mitochondrial	Da
5203	Q9Y255	ENSG00000169230	PRELID1	Known mitochondrial	Da
5204	Q9Y276	ENSG00000074582	BCS1L	Known mitochondrial	Da
5205	Q9Y277	ENSG00000078668	VDAC3	Known mitochondrial	Da
5206	Q9Y277	ENSG00000078668	VDAC3	Known mitochondrial	Da
5207	Q9Y291	ENSG00000090263	MRPS33	Known mitochondrial	Da
5208	Q9Y2C4	ENSG00000157036	EXOG	Known mitochondrial	Da
5209	Q9Y2C4	ENSG00000157036	EXOG	Known mitochondrial	Da
5210	Q9Y2C4	ENSG00000157036	EXOG	Known mitochondrial	Da
5211	Q9Y2C4	ENSG00000157036	EXOG	Known mitochondrial	Da
5212	Q9Y2D0	ENSG00000169239	CA5B	Known mitochondrial	Da
5213	Q9Y2Q3	ENSG00000197448	GSTK1	Known mitochondrial	Da
5214	Q9Y2Q3	ENSG00000197448	GSTK1	Known mitochondrial	Da
5215	Q9Y2Q3	ENSG00000197448	GSTK1	Known mitochondrial	Da
5216	Q9Y2Q3	ENSG00000197448	GSTK1	Known mitochondrial	Da
5217	Q9Y2Q9	ENSG00000147586	MRPS28	Known mitochondrial	Da
5218	Q9Y2R0	ENSG00000183978	COA3	Known mitochondrial	Da
5219	Q9Y2R5	ENSG00000239789	MRPS17	Known mitochondrial	Da
5220	Q9Y2R9	ENSG00000125445	MRPS7	Known mitochondrial	Da
5221	Q9Y2S7	ENSG00000004142	POLDIP2	Known mitochondrial	Da
5224	Q9Y2Y0	ENSG00000102931	ARL2BP	Known mitochondrial	Da
5225	Q9Y2Y0	ENSG00000102931	ARL2BP	Known mitochondrial	Da
5232	Q9Y2Z4	ENSG00000139131	YARS2	Known mitochondrial	Da
5233	Q9Y2Z9	ENSG00000119723	COQ6	Known mitochondrial	Da
5234	Q9Y2Z9	ENSG00000119723	COQ6	Known mitochondrial	Da
5235	Q9Y2Z9	ENSG00000119723	COQ6	Known mitochondrial	Da
5236	Q9Y305	ENSG00000123130	ACOT9	Known mitochondrial	Da
5237	Q9Y305	ENSG00000123130	ACOT9	Known mitochondrial	Da
5238	Q9Y305	ENSG00000123130	ACOT9	Known mitochondrial	Da
5239	Q9Y305	ENSG00000123130	ACOT9	Known mitochondrial	Da
5242	Q9Y371	ENSG00000097033	SH3GLB1	Known mitochondrial	Da
5243	Q9Y371	ENSG00000097033	SH3GLB1	Known mitochondrial	Da
5244	Q9Y371	ENSG00000097033	SH3GLB1	Known mitochondrial	Da
5245	Q9Y375	ENSG00000137806	NDUFAF1	Known mitochondrial	Da
5246	Q9Y394	ENSG00000100612	DHRS7	Predicted mitochondrial	Da
5247	Q9Y394	ENSG00000100612	DHRS7	Predicted mitochondrial	Da
5248	Q9Y399	ENSG00000122140	MRPS2	Known mitochondrial	Da
5249	Q9Y3A0	ENSG00000167113	COQ4	Known mitochondrial	Da
5250	Q9Y3A0	ENSG00000167113	COQ4	Known mitochondrial	Da
5253	Q9Y3B7	ENSG00000174547	MRPL11	Known mitochondrial	Da
5254	Q9Y3B7	ENSG00000174547	MRPL11	Known mitochondrial	Da
5255	Q9Y3B7	ENSG00000174547	MRPL11	Known mitochondrial	Da
5256	Q9Y3B8	ENSG00000076043	REXO2	Known mitochondrial	Da
5257	Q9Y3B8	ENSG00000076043	REXO2	Known mitochondrial	Da
5258	Q9Y3B8	ENSG00000076043	REXO2	Known mitochondrial	Da
5259	Q9Y3D2	ENSG00000148450	MSRB2	Known mitochondrial	Da
5260	Q9Y3D3	ENSG00000182180	MRPS16	Known mitochondrial	Da
5261	Q9Y3D3	ENSG00000182180	MRPS16	Known mitochondrial	Da
5262	Q9Y3D5	ENSG00000163319	MRPS18C	Known mitochondrial	Da
5263	Q9Y3D6	ENSG00000214253	FIS1	Known mitochondrial	Da
5264	Q9Y3D7	ENSG00000217930	PAM16	Known mitochondrial	Da
5265	Q9Y3D9	ENSG00000181610	MRPS23	Known mitochondrial	Da
5267	Q9Y3E5	ENSG00000141378	PTRH2	Known mitochondrial	Da
5268	Q9Y3I1	ENSG00000100225	FBXO7	Predicted mitochondrial	Da
5269	Q9Y3I1	ENSG00000100225	FBXO7	Predicted mitochondrial	Da
5270	Q9Y3I1	ENSG00000100225	FBXO7	Predicted mitochondrial	Da
5271	Q9Y3M8	ENSG00000133121	STARD13	Predicted mitochondrial	Da
5272	Q9Y3M8	ENSG00000133121	STARD13	Predicted mitochondrial	Da
5273	Q9Y3M8	ENSG00000133121	STARD13	Predicted mitochondrial	Da
5274	Q9Y3M8	ENSG00000133121	STARD13	Predicted mitochondrial	Da
5275	Q9Y3M8	ENSG00000133121	STARD13	Predicted mitochondrial	Da
5276	Q9Y4K3	ENSG00000175104	TRAF6	Known mitochondrial	Da
5277	Q9Y4L1	ENSG00000149428	HYOU1	Predicted mitochondrial	Da
5278	Q9Y4L1	ENSG00000149428	HYOU1	Predicted mitochondrial	Da
5279	Q9Y4U1	ENSG00000132763	MMACHC	Predicted mitochondrial	Da
5280	Q9Y4W6	ENSG00000141385	AFG3L2	Known mitochondrial	Da
5281	Q9Y512	ENSG00000100347	SAMM50	Known mitochondrial	Da
5282	Q9Y570	ENSG00000214517	PPME1	Predicted mitochondrial	Da
5283	Q9Y570	ENSG00000214517	PPME1	Predicted mitochondrial	Da
5284	Q9Y570	ENSG00000214517	PPME1	Predicted mitochondrial	Da
5285	Q9Y570	ENSG00000214517	PPME1	Predicted mitochondrial	Da
5286	Q9Y572	ENSG00000129465	RIPK3	Known mitochondrial	Da
5287	Q9Y572	ENSG00000129465	RIPK3	Known mitochondrial	Da
5288	Q9Y572	ENSG00000129465	RIPK3	Known mitochondrial	Da
5289	Q9Y584	ENSG00000177370	TIMM22	Known mitochondrial	Da
5290	Q9Y5J6	ENSG00000132286	TIMM10B	Known mitochondrial	Da
5291	Q9Y5J7	ENSG00000100575	TIMM9	Known mitochondrial	Da
5292	Q9Y5J9	ENSG00000150779	TIMM8B	Known mitochondrial	Da
5293	Q9Y5L4	ENSG00000099800	TIMM13	Known mitochondrial	Da
5296	Q9Y5U8	ENSG00000060762	MPC1	Known mitochondrial	Da
5297	Q9Y5Y0	ENSG00000162769	FLVCR1	Known mitochondrial	Da
5298	Q9Y5Y0	ENSG00000162769	FLVCR1	Known mitochondrial	Da
5299	Q9Y5Z9	ENSG00000120942	UBIAD1	Known mitochondrial	Da
5300	Q9Y5Z9	ENSG00000120942	UBIAD1	Known mitochondrial	Da
5301	Q9Y606	ENSG00000177192	PUS1	Known mitochondrial	Da
5302	Q9Y606	ENSG00000177192	PUS1	Known mitochondrial	Da
5303	Q9Y619	ENSG00000102743	SLC25A15	Known mitochondrial	Da
5304	Q9Y676	ENSG00000204568	MRPS18B	Known mitochondrial	Da
5305	Q9Y696	ENSG00000169504	CLIC4	Known mitochondrial	Da
5306	Q9Y697	ENSG00000244005	NFS1	Known mitochondrial	Da
5307	Q9Y697	ENSG00000244005	NFS1	Known mitochondrial	Da
5308	Q9Y697	ENSG00000244005	NFS1	Known mitochondrial	Da
5309	Q9Y6C9	ENSG00000109919	MTCH2	Known mitochondrial	Da
5310	Q9Y6E7	ENSG00000089163	SIRT4	Known mitochondrial	Da
5311	Q9Y6G3	ENSG00000198015	MRPL42	Known mitochondrial	Da
5312	Q9Y6H1	ENSG00000106153	CHCHD2	Known mitochondrial	Da
5313	Q9Y6K1	ENSG00000119772	DNMT3A	Known mitochondrial	Da
5314	Q9Y6K1	ENSG00000119772	DNMT3A	Known mitochondrial	Da
5315	Q9Y6K1	ENSG00000119772	DNMT3A	Known mitochondrial	Da
5316	Q9Y6M9	ENSG00000147684	NDUFB9	Known mitochondrial	Da
5317	Q9Y6N1	ENSG00000166260	COX11	Known mitochondrial	Da
5318	Q9Y6N1	ENSG00000166260	COX11	Known mitochondrial	Da
5319	Q9Y6N5	ENSG00000137767	SQOR	Known mitochondrial	Da
